number,title,body,title_length,body_length,created_at,merged_at,updated_at,closed_at,state,merged,comments,commits,additions,deletions,changed_files,lines_added,lines_deleted,files_added,files_deleted,files_updated,files_modified,directory_num,file_type,language_num,segs_added,segs_deleted,segs_updated,file_developer,change_num,k_coreness,experience,repo
1544,build(deps): bump libc from 0.2.153 to 0.2.154,"Bumps [libc](https://github.com/rust-lang/libc) from 0.2.153 to 0.2.154.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/rust-lang/libc/releases"">libc's releases</a>.</em></p>
<blockquote>
<h2>0.2.154</h2>
<h2>What's Changed</h2>
<ul>
<li>Fix CI on v0.2 by <a href=""https://github.com/JohnTitor""><code>@​JohnTitor</code></a> in <a href=""https://redirect.github.com/rust-lang/libc/pull/3589"">rust-lang/libc#3589</a></li>
<li>[Backport <a href=""https://redirect.github.com/rust-lang/libc/issues/3547"">#3547</a>] Add ioctl FS_IOC_{G,S}{ETVERSION,ETFLAGS} for CSKY by <a href=""https://github.com/Dirreke""><code>@​Dirreke</code></a> in <a href=""https://redirect.github.com/rust-lang/libc/pull/3572"">rust-lang/libc#3572</a></li>
<li>Add Linux riscv64 HWCAP defines (libc-0.2) by <a href=""https://github.com/Xeonacid""><code>@​Xeonacid</code></a> in <a href=""https://redirect.github.com/rust-lang/libc/pull/3580"">rust-lang/libc#3580</a></li>
<li>Add missing MIPS R6 FS_IOC_* definitions by <a href=""https://github.com/chenx97""><code>@​chenx97</code></a> in <a href=""https://redirect.github.com/rust-lang/libc/pull/3591"">rust-lang/libc#3591</a></li>
<li>Support posix_spawn on Android by <a href=""https://github.com/pcc""><code>@​pcc</code></a> in <a href=""https://redirect.github.com/rust-lang/libc/pull/3602"">rust-lang/libc#3602</a></li>
<li>[0.2] Fix libc-tests for loongarch64 by <a href=""https://github.com/heiher""><code>@​heiher</code></a> in <a href=""https://redirect.github.com/rust-lang/libc/pull/3607"">rust-lang/libc#3607</a></li>
<li>visionOS Support by <a href=""https://github.com/agg23""><code>@​agg23</code></a> in <a href=""https://redirect.github.com/rust-lang/libc/pull/3568"">rust-lang/libc#3568</a></li>
<li>[0.2] linux/musl: Add support for LoongArch64 by <a href=""https://github.com/heiher""><code>@​heiher</code></a> in <a href=""https://redirect.github.com/rust-lang/libc/pull/3606"">rust-lang/libc#3606</a></li>
<li>v0.2: Fix c_char on AIX by <a href=""https://github.com/taiki-e""><code>@​taiki-e</code></a> in <a href=""https://redirect.github.com/rust-lang/libc/pull/3662"">rust-lang/libc#3662</a></li>
<li>solarish adding SO_EXCLBIND constant. by <a href=""https://github.com/devnexen""><code>@​devnexen</code></a> in <a href=""https://redirect.github.com/rust-lang/libc/pull/3651"">rust-lang/libc#3651</a></li>
<li>[0.2] Add SIG constants to espidf by <a href=""https://github.com/Tevz-Beskovnik""><code>@​Tevz-Beskovnik</code></a> in <a href=""https://redirect.github.com/rust-lang/libc/pull/3658"">rust-lang/libc#3658</a></li>
<li>add all android sysconf constants by <a href=""https://github.com/fkm3""><code>@​fkm3</code></a> in <a href=""https://redirect.github.com/rust-lang/libc/pull/3656"">rust-lang/libc#3656</a></li>
<li>feat: more _PC_XXX constants for apple targets by <a href=""https://github.com/SteveLauC""><code>@​SteveLauC</code></a> in <a href=""https://redirect.github.com/rust-lang/libc/pull/3649"">rust-lang/libc#3649</a></li>
<li>feat: O_EXEC/O_SEARCH for apple platforms by <a href=""https://github.com/SteveLauC""><code>@​SteveLauC</code></a> in <a href=""https://redirect.github.com/rust-lang/libc/pull/3668"">rust-lang/libc#3668</a></li>
<li>[0.2] Add constant AT_MINSIGSTKSZ by <a href=""https://github.com/ur4t""><code>@​ur4t</code></a> in <a href=""https://redirect.github.com/rust-lang/libc/pull/3637"">rust-lang/libc#3637</a></li>
<li>Haiku: synchronize with post R1-beta 4 changes in libc by <a href=""https://github.com/nielx""><code>@​nielx</code></a> in <a href=""https://redirect.github.com/rust-lang/libc/pull/3638"">rust-lang/libc#3638</a></li>
<li>adding getentropy/getrandom to dragonflybsd. by <a href=""https://github.com/devnexen""><code>@​devnexen</code></a> in <a href=""https://redirect.github.com/rust-lang/libc/pull/3618"">rust-lang/libc#3618</a></li>
<li>Move strftime, strftime_l, strptime to linux_like by <a href=""https://github.com/pcc""><code>@​pcc</code></a> in <a href=""https://redirect.github.com/rust-lang/libc/pull/3600"">rust-lang/libc#3600</a></li>
<li>update crate version to 0.2.154 by <a href=""https://github.com/Dirreke""><code>@​Dirreke</code></a> in <a href=""https://redirect.github.com/rust-lang/libc/pull/3573"">rust-lang/libc#3573</a></li>
</ul>
<h2>New Contributors</h2>
<ul>
<li><a href=""https://github.com/pcc""><code>@​pcc</code></a> made their first contribution in <a href=""https://redirect.github.com/rust-lang/libc/pull/3602"">rust-lang/libc#3602</a></li>
<li><a href=""https://github.com/agg23""><code>@​agg23</code></a> made their first contribution in <a href=""https://redirect.github.com/rust-lang/libc/pull/3568"">rust-lang/libc#3568</a></li>
<li><a href=""https://github.com/Tevz-Beskovnik""><code>@​Tevz-Beskovnik</code></a> made their first contribution in <a href=""https://redirect.github.com/rust-lang/libc/pull/3658"">rust-lang/libc#3658</a></li>
<li><a href=""https://github.com/ur4t""><code>@​ur4t</code></a> made their first contribution in <a href=""https://redirect.github.com/rust-lang/libc/pull/3637"">rust-lang/libc#3637</a></li>
</ul>
<p><strong>Full Changelog</strong>: <a href=""https://github.com/rust-lang/libc/compare/0.2.153...0.2.154"">https://github.com/rust-lang/libc/compare/0.2.153...0.2.154</a></p>
</blockquote>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/rust-lang/libc/commit/b78d6a3d273e2417cb1453332e8e26b7514b5d18""><code>b78d6a3</code></a> Merge pull request <a href=""https://redirect.github.com/rust-lang/libc/issues/3573"">#3573</a> from Dirreke/update-libc0.2</li>
<li><a href=""https://github.com/rust-lang/libc/commit/3111f6fe3fac9b627b01669f4f0ce66802b2e4a2""><code>3111f6f</code></a> Merge pull request <a href=""https://redirect.github.com/rust-lang/libc/issues/3600"">#3600</a> from pcc/strtime</li>
<li><a href=""https://github.com/rust-lang/libc/commit/4d836cceb65ba2b1043505d3f4080310b71b1976""><code>4d836cc</code></a> Merge pull request <a href=""https://redirect.github.com/rust-lang/libc/issues/3618"">#3618</a> from devnexen/dfbsd_gtrandom</li>
<li><a href=""https://github.com/rust-lang/libc/commit/23a1b4c8894274f5bea896c6ca4984584395feea""><code>23a1b4c</code></a> Merge pull request <a href=""https://redirect.github.com/rust-lang/libc/issues/3638"">#3638</a> from nielx/haiku-hrev57593-0.2</li>
<li><a href=""https://github.com/rust-lang/libc/commit/f4ab3e77d34ee7acce63f02b13e3d13d32093f48""><code>f4ab3e7</code></a> Merge pull request <a href=""https://redirect.github.com/rust-lang/libc/issues/3637"">#3637</a> from ur4t/libc-0.2</li>
<li><a href=""https://github.com/rust-lang/libc/commit/4d6fe50954424fd89a5a229f8e0dbc9862d6809b""><code>4d6fe50</code></a> Move strftime, strftime_l, strptime to linux_like</li>
<li><a href=""https://github.com/rust-lang/libc/commit/e79e95f7909c9e04b620b4ec088baaec0377ebb6""><code>e79e95f</code></a> adding getentropy/getrandom to dragonflybsd.</li>
<li><a href=""https://github.com/rust-lang/libc/commit/82206836f7b61cbf5a4522da02cce54123807e7d""><code>8220683</code></a> Double quote variables in shell scripts</li>
<li><a href=""https://github.com/rust-lang/libc/commit/c0a693644c22fdb1a13b2e436fd0f5941a746aa4""><code>c0a6936</code></a> Add constant AT_MINSIGSTKSZ introduced by glibc 2.35</li>
<li><a href=""https://github.com/rust-lang/libc/commit/1c7f8fcd8a224cdd5f4eb1202f83f76a8023e8d1""><code>1c7f8fc</code></a> Haiku: synchronize with post R1-beta 4 changes in libc</li>
<li>Additional commits viewable in <a href=""https://github.com/rust-lang/libc/compare/0.2.153...0.2.154"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=libc&package-manager=cargo&previous-version=0.2.153&new-version=0.2.154)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot show <dependency name> ignore conditions` will show all of the ignore conditions of the specified dependency
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)


</details>",46,9460,2024-05-01 17:31:40+00:00,2024-05-01 18:03:31+00:00,2024-05-01 18:03:34+00:00,2024-05-01 18:03:31+00:00,closed,True,0,1,2,2,1,2,2,0,0,1,1,0,1,1,0,0,0,0,1,0,0,sharkdp/fd
1545,Add --filter argument that filters results based on command exit-code,"Based on the RFC at #400.

This PR adds in a new argument, `-f` / `--filter <command>` which will filter all the results based on the result of the command. If it returns a non-zero exit code, the result will be filtered out.

This is my first Rust PR, please let me know if there is anything I can do to improve this!",69,322,2024-05-02 06:19:00+00:00,,2025-07-23 21:50:11+00:00,,open,False,14,11,153,29,7,153,29,0,0,7,7,2,2,2,0,0,0,0,7,0,0,sharkdp/fd
1543,build(deps): bump chrono from 0.4.37 to 0.4.38,"Bumps [chrono](https://github.com/chronotope/chrono) from 0.4.37 to 0.4.38.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/chronotope/chrono/releases"">chrono's releases</a>.</em></p>
<blockquote>
<h2>v0.4.38</h2>
<p>This release bring a ca. 20% improvement to the performance of the formatting code, and a convenient <code>days_since</code> method for the <code>Weekday</code> type.</p>
<p>Chrono 0.4.38 also removes the long deprecated <code>rustc-serialize</code> feature. Support for <code>rustc-serialize</code> will be <a href=""https://redirect.github.com/rust-lang/rust/pull/116016"">soft-destabilized in the next Rust edition</a>. Removing the feature will not break existing users of the feature; Cargo will just not update dependents that rely on it to newer versions of chrono.</p>
<p>In chrono 0.4.36 we made an accidental breaking change by switching to <code>derive(Copy)</code> for <code>DateTime</code> instead of a manual implementation. It is reverted in this release.</p>
<h1>Removals</h1>
<ul>
<li>Remove <code>rustc-serialize</code> feature (<a href=""https://redirect.github.com/chronotope/chrono/issues/1548"">#1548</a>, thanks <a href=""https://github.com/workingjubilee""><code>@​workingjubilee</code></a>)</li>
</ul>
<h1>Additions</h1>
<ul>
<li>Add <code>Weekday::days_since</code> (<a href=""https://redirect.github.com/chronotope/chrono/issues/1249"">#1249</a>, based on <a href=""https://redirect.github.com/chronotope/chrono/issues/216"">#216</a> by <a href=""https://github.com/clarfonthey""><code>@​clarfonthey</code></a>)</li>
<li>Add <code>TimeDelta::checked_mul</code> and <code>TimeDelta::checked_div</code> (<a href=""https://redirect.github.com/chronotope/chrono/issues/1565"">#1565</a>, thanks <a href=""https://github.com/Zomtir""><code>@​Zomtir</code></a>)</li>
</ul>
<h1>Fixes</h1>
<ul>
<li>Return error when rounding with a zero duration (<a href=""https://redirect.github.com/chronotope/chrono/issues/1474"">#1474</a>, thanks <a href=""https://github.com/Dav1dde""><code>@​Dav1dde</code></a>)</li>
<li>Manually implement <code>Copy</code> for <code>DateTime</code> if offset is <code>Copy</code> (<a href=""https://redirect.github.com/chronotope/chrono/issues/1573"">#1573</a>)</li>
</ul>
<h1>Internal</h1>
<ul>
<li>Inline <code>test_encodable_json</code> and <code>test_decodable_json</code> functions (<a href=""https://redirect.github.com/chronotope/chrono/issues/1550"">#1550</a>)</li>
<li>CI: Reduce combinations in <code>cargo hack check</code> (<a href=""https://redirect.github.com/chronotope/chrono/issues/1553"">#1553</a>)</li>
<li>Refactor formatting code (<a href=""https://redirect.github.com/chronotope/chrono/issues/1335"">#1335</a>)</li>
<li>Optimize number formatting (<a href=""https://redirect.github.com/chronotope/chrono/issues/1558"">#1558</a>)</li>
<li>Only package files needed for building and testing (<a href=""https://redirect.github.com/chronotope/chrono/issues/1554"">#1554</a>)</li>
</ul>
<p>Thanks to all contributors on behalf of the chrono team, <a href=""https://github.com/djc""><code>@​djc</code></a> and <a href=""https://github.com/pitdicker""><code>@​pitdicker</code></a>!</p>
</blockquote>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/chronotope/chrono/commit/352a35203a140e2352e5a5be62ba8dfd03b616e1""><code>352a352</code></a> Prepare 0.4.38</li>
<li><a href=""https://github.com/chronotope/chrono/commit/46d44d6074ebdfddc62778bff24551f8d7bf9695""><code>46d44d6</code></a> Manually implement <code>Copy</code> for <code>DateTime</code> if offset is <code>Copy</code></li>
<li><a href=""https://github.com/chronotope/chrono/commit/760eb660d3b6ff9c5e0d34cfa1daa83d0a815e9e""><code>760eb66</code></a> Update windows-bindgen requirement from 0.55 to 0.56</li>
<li><a href=""https://github.com/chronotope/chrono/commit/391187fff3be8ac345edb0fd859d36cb99c24316""><code>391187f</code></a> Return error when rounding with zero duration</li>
<li><a href=""https://github.com/chronotope/chrono/commit/ffc75e57054182603436b56e67c284d9fb7dec78""><code>ffc75e5</code></a> Add <code>TimeDelta::checked_mul</code> and <code>TimeDelta::checked_div</code></li>
<li><a href=""https://github.com/chronotope/chrono/commit/f8cecbe57ea6c2d7ce69c7e17ec989258a515ee0""><code>f8cecbe</code></a> Make <code>Weekday::num_days_from public</code>, rename to <code>days_since</code>.</li>
<li><a href=""https://github.com/chronotope/chrono/commit/0cfc405d3e93b1f4e8c6fd37a51449b6be7edb2c""><code>0cfc405</code></a> Optimize number formatting</li>
<li><a href=""https://github.com/chronotope/chrono/commit/74ba83ba27056e5bb610327d37c488f2b212af86""><code>74ba83b</code></a> Take <code>pad</code> by value</li>
<li><a href=""https://github.com/chronotope/chrono/commit/78e79dbabf30ba6fcf59ff6cc439c2dd944b0da0""><code>78e79db</code></a> Match on tuples in <code>format_fixed</code></li>
<li><a href=""https://github.com/chronotope/chrono/commit/f3d76c7bb0902e269b902cf1bc9d986501675c52""><code>f3d76c7</code></a> Match on tuples in <code>format_numeric</code></li>
<li>Additional commits viewable in <a href=""https://github.com/chronotope/chrono/compare/v0.4.37...v0.4.38"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=chrono&package-manager=cargo&previous-version=0.4.37&new-version=0.4.38)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot show <dependency name> ignore conditions` will show all of the ignore conditions of the specified dependency
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)


</details>",46,7136,2024-05-01 17:31:35+00:00,2024-05-01 17:47:39+00:00,2024-05-01 17:47:42+00:00,2024-05-01 17:47:39+00:00,closed,True,0,1,3,3,2,3,3,0,0,2,2,0,2,2,0,0,0,0,2,0,0,sharkdp/fd
1548,Release 10.0.0,,14,0,2024-05-05 06:35:31+00:00,2024-05-06 06:01:32+00:00,2024-05-06 06:01:36+00:00,2024-05-06 06:01:32+00:00,closed,True,5,3,106,71,6,106,71,1,0,5,5,2,5,5,0,0,0,0,6,0,0,sharkdp/fd
1549,Fix #1085 for real,"cross doesn't pass all environment variables through into the build
container, so JEMALLOC_SYS_WITH_LG_PAGE=16 wasn't being picked up from
the host.  Instead, set it explicitly in Cross.toml.

Link: https://github.com/cross-rs/cross/wiki/Configuration
",18,252,2024-05-06 15:35:52+00:00,2024-05-06 16:39:50+00:00,2024-05-06 16:39:53+00:00,2024-05-06 16:39:50+00:00,closed,True,4,1,7,5,2,7,5,1,0,1,1,1,2,2,0,0,0,0,2,0,0,sharkdp/fd
1552,Attempt to add aarch64 osx build to CI,Fixes: #1088,38,12,2024-05-07 06:15:18+00:00,2024-05-07 16:41:10+00:00,2024-05-07 16:41:13+00:00,2024-05-07 16:41:10+00:00,closed,True,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,sharkdp/fd
1553,Add upcoming to changelog,,25,0,2024-05-07 06:18:18+00:00,2024-05-07 06:24:37+00:00,2024-05-07 06:24:40+00:00,2024-05-07 06:24:37+00:00,closed,True,0,1,13,0,1,13,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,sharkdp/fd
1555,Add --format to help in README,,30,0,2024-05-08 06:39:04+00:00,2024-05-08 06:40:03+00:00,2024-05-08 06:40:05+00:00,2024-05-08 06:40:03+00:00,closed,True,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,sharkdp/fd
1554,Prepare for 10.1.0 release,,26,0,2024-05-08 05:31:47+00:00,2024-05-08 06:36:34+00:00,2024-05-08 06:36:58+00:00,2024-05-08 06:36:34+00:00,closed,True,0,1,6,6,3,6,6,0,0,3,3,0,3,3,0,0,0,0,3,0,0,sharkdp/fd
1566,build(deps): bump anyhow from 1.0.82 to 1.0.86,"[//]: # (dependabot-start)
⚠️  **Dependabot is rebasing this PR** ⚠️ 

Rebasing might not happen immediately, so don't worry if this takes some time.

Note: if you make any changes to this PR yourself, they will take precedence over the rebase.

---

[//]: # (dependabot-end)

Bumps [anyhow](https://github.com/dtolnay/anyhow) from 1.0.82 to 1.0.86.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/dtolnay/anyhow/releases"">anyhow's releases</a>.</em></p>
<blockquote>
<h2>1.0.86</h2>
<ul>
<li>Fix parse error in <code>ensure!</code> with non-literal after minus sign (<a href=""https://redirect.github.com/dtolnay/anyhow/issues/373"">#373</a>)</li>
</ul>
<h2>1.0.85</h2>
<ul>
<li>Improve <code>ensure!</code> macro's rules to unblock some rustc pretty-printer improvements (<a href=""https://redirect.github.com/dtolnay/anyhow/issues/368"">#368</a>, <a href=""https://redirect.github.com/dtolnay/anyhow/issues/371"">#371</a>)</li>
</ul>
<h2>1.0.84</h2>
<ul>
<li>Disallow calling <code>ensure!</code> through a <code>Not</code> impl for a type that is not <code>bool</code> (<a href=""https://redirect.github.com/dtolnay/anyhow/issues/367"">#367</a>)</li>
</ul>
<h2>1.0.83</h2>
<ul>
<li>Integrate compile-time checking of cfgs (<a href=""https://redirect.github.com/dtolnay/anyhow/issues/363"">#363</a>)</li>
</ul>
</blockquote>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/dtolnay/anyhow/commit/8ea1819c4c7829d0eb09e54a52806f382b8d445b""><code>8ea1819</code></a> Release 1.0.86</li>
<li><a href=""https://github.com/dtolnay/anyhow/commit/0a1b405631348f38b780255ac78c86a87536feb6""><code>0a1b405</code></a> Merge pull request <a href=""https://redirect.github.com/dtolnay/anyhow/issues/373"">#373</a> from dtolnay/minusneg</li>
<li><a href=""https://github.com/dtolnay/anyhow/commit/e0c74f26517944f4758da61079a16d88600d37c4""><code>e0c74f2</code></a> Ensure $:literal never matches negative literal</li>
<li><a href=""https://github.com/dtolnay/anyhow/commit/013c66e92b4ec59d2c6fa224661a85e63b28f782""><code>013c66e</code></a> Fix parse error with non-literal after minus sign</li>
<li><a href=""https://github.com/dtolnay/anyhow/commit/ca7aff727bfd95422dfed63d12a9b499684b6d7b""><code>ca7aff7</code></a> Add binary operator ensure tests</li>
<li><a href=""https://github.com/dtolnay/anyhow/commit/2737bbeb59f50651ff54ca3d879a3f5d659a98ab""><code>2737bbe</code></a> Release 1.0.85</li>
<li><a href=""https://github.com/dtolnay/anyhow/commit/82b8b343893387fdb56c2816bf156139adbaed03""><code>82b8b34</code></a> Merge pull request <a href=""https://redirect.github.com/dtolnay/anyhow/issues/371"">#371</a> from dtolnay/split</li>
<li><a href=""https://github.com/dtolnay/anyhow/commit/ad78d70db3da4923f4d37a4a40f7b5850ec6e52e""><code>ad78d70</code></a> Preserve more token spans in expression parser</li>
<li><a href=""https://github.com/dtolnay/anyhow/commit/5cce406efa91fc60adb5367cdda8ddd169a41709""><code>5cce406</code></a> Parse comparison operators before other binary operators</li>
<li><a href=""https://github.com/dtolnay/anyhow/commit/72053946780a4abad68057ec2ec426a6fd7829f3""><code>7205394</code></a> Merge pull request <a href=""https://redirect.github.com/dtolnay/anyhow/issues/369"">#369</a> from dtolnay/tokensplit</li>
<li>Additional commits viewable in <a href=""https://github.com/dtolnay/anyhow/compare/1.0.82...1.0.86"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=anyhow&package-manager=cargo&previous-version=1.0.82&new-version=1.0.86)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot show <dependency name> ignore conditions` will show all of the ignore conditions of the specified dependency
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)


</details>",46,5363,2024-06-01 17:55:58+00:00,2024-06-02 05:46:33+00:00,2024-06-02 05:46:35+00:00,2024-06-02 05:46:33+00:00,closed,True,0,1,2,2,1,2,2,0,0,1,1,0,1,1,0,0,0,0,1,0,0,sharkdp/fd
